NISS_patient,medecin,inami_medecin,pharmacien,inami_pharmacien,medicament_nom_commercial,DCI,date_prescription,date_vente,duree_traitement
288680152126,GRENIER,994198510646,BREDEL,109934288899,Loxalate,NORETHISTERONE,05/06/1937,05/11/1937,60
288680152126,BAILLEUL,977695238476,DUPRE,993598021317,Cefidex,FOTEMUSTINE,04/12/1977,04/12/1977,7
288680152126,LOISEL,412256346595,CAUVIN,25959248202,Laroxyl,FLURBIPROFENE,10/27/1941,10/30/1941,60
288680152126,LEVILLAIN,922030333065,LELEU,495392300903,Lasiletten,FLURBIPROFENE,08/13/1979,08/14/1979,3
288680152126,LESEIGNEUR,368764048428,LELIEVRE,693040867493,Lopid,MIDAZOLAM,03/28/2014,03/29/2014,2
324993742122,LEGENDRE,272262712618,MOTTE,970260812896,Crixilan,METHOTREXATE,09/29/1992,09/29/1992,3
324993742122,LEGENDRE,272262712618,HAREL,60139234595,Kefurox,DIPHENHYDRAMINE,10/07/1996,10/13/1996,56
324993742122,LEBLOND,719180108746,DELABARRE,782171334531,Ismolax,CLOPIDOGREL,10/18/1996,10/23/1996,365
324993742122,CHAPELLE,359067841159,GAUTIER,597114645675,Glicetanil,ACENOCOUMAROL,03/31/2008,04/01/2008,5
324993742122,BAILLEUL,977695238476,CLEMENT,732535611615,Fentinex,EVEROLIMUS,10/31/2020,11/05/2020,3
324993742122,DURAND,232680056220,PAIN,197803009941,Lotensin,NIFEDIPINE,03/13/1993,03/16/1993,365
324993742122,BAILLEUL,977695238476,LECANU,606805240736,Fosfocil,PAZOPANIB,02/18/2000,02/23/2000,15
324993742122,CARON,208131386655,FOSSE,841458252885,Macrophen,PROMETHAZINE,04/08/1997,04/10/1997,730
324993742122,DUFOUR,372994839118,FREMONT,795916192956,Lysalgo Comp,PAROXETINE,06/01/2003,06/07/2003,5
324993742122,LECOMTE,501908044353,GODARD,383503237168,Fenotral,LENALIDOMIDE,07/02/2019,07/03/2019,120
324993742122,BERANGER,90036898981,DUMONT,191261723215,Lacosamid,ETHOSUXIMIDE,11/04/2011,11/04/2011,56
324993742122,QUIBEL,974467362920,CAVELIER,2590864465,Kemadren,DIPHENHYDRAMINE,03/01/2018,03/02/2018,5
324993742122,HERVIEUX,191740900969,BENARD,263214195431,Irridin,CLOPIDOGREL,03/21/2020,03/25/2020,730
324993742122,HERVIEU,914798616333,HAMEL,709533908459,Klont,ERYTHROMYCINE,09/06/1997,09/12/1997,28
324993742122,BUREL,590254333017,GRUEL,804228571860,Dactazol,TIOGUANINE,11/19/2001,11/19/2001,7
324993742122,BANCE,347172671525,DUBOC,485496770150,Lipolax,LORATADINE,06/21/1993,06/27/1993,7
324993742122,ROUSSEL,135747643279,RECHER,749598080196,Lisinopril,MEFLOQUINE,02/17/1998,02/17/1998,30
324993742122,BOURDON,909229356219,ROUSSELIN,526534691848,Kemadren,DIPHENHYDRAMINE,08/18/2004,08/19/2004,7
324993742122,DELAUNAY,233366296957,PELLETIER,88635241758,Lidoxin,IMIPRAMINE,02/17/1995,02/20/1995,5
146087468818,DESJARDINS,406736862759,BOUDIN,1762578168,Lethicin,GLIMEPIRIDE,09/22/2019,09/23/2019,30
146087468818,GUILBERT,935013146247,LEBRET,733907532359,Lotrial,NITRENDIPINE,07/07/2019,07/12/2019,15
146087468818,DUJARDIN,655873670670,BREANT,67763296133,Linoliz,ISRADIPINE,06/30/2018,07/04/2018,2
146087468818,CORNU,112207272267,HEBERT,828227539900,Grifapril,APIXABAN,07/15/2018,07/16/2018,5
146087468818,ROULAND,439519841453,GILLES,440940770616,Havrix,ATORVASTATINE,05/12/2018,05/18/2018,15
146087468818,DESHAYES,730877845808,BRETON,894592023082,Lercolin,GLICLAZIDE,10/14/2017,10/18/2017,5
146087468818,HAUGUEL,279392566215,GIRARD,580434080972,Grifapril,APIXABAN,03/28/2020,03/31/2020,7
146087468818,LEVASSEUR,199114282358,BACHELET,213302312241,Immusporin,CELECOXIB,05/31/2020,06/06/2020,28
146087468818,DENIS,326231043572,FERET,190355923201,Kanacyn,DESOGESTREL,05/16/2020,05/16/2020,30
146087468818,CORNU,112207272267,BREANT,371249966818,Mallorol,QUINIDINE,10/06/2016,10/08/2016,60
146087468818,ROULAND,439519841453,MAHIEU,539956123547,Maxitram SR,RIVAROXABAN,08/26/2017,08/30/2017,120
146087468818,CORDIER,181507672167,HAZARD,794095655794,Diapinol,DAUNORUBICINE,12/22/2018,12/22/2018,365
146087468818,HAUGUEL,279392566215,GRUEL,804228571860,Lotrial,NITRENDIPINE,05/12/2018,05/14/2018,15
146087468818,GRANCHER,181861372934,DELAHAYE,35185900372,Ismolax,CLOPIDOGREL,05/23/2018,05/23/2018,56
146087468818,LECOMTE,777346132117,HUBERT,232805177428,Fenacem,MEGESTROL,12/25/2016,12/26/2016,56
146087468818,CORNU,112207272267,GILLES,184480882791,Linkzol,ISRADIPINE,03/13/2018,03/19/2018,2
146087468818,RICHARD,925057210698,BLANCHARD,593759428319,Lipomin,LOSARTAN,06/21/2020,06/25/2020,3650
395511409895,FRANCOIS,746205735423,BARRE,373698690955,Lametec,ETRAVIRINE,07/19/1999,07/21/1999,7
395511409895,PARMENTIER,479414577349,BIGOT,607851773510,Lametec,ETRAVIRINE,12/27/1999,12/28/1999,365
395511409895,GUILBERT,935013146247,LACHEVRE,595530078429,Losan,NEBIVOLOL,09/07/2009,09/09/2009,3650
395511409895,CAPRON,655553788505,LECOEUR,788793932023,Maxitrol,RIVAROXABAN,02/03/2002,02/06/2002,5
395511409895,ALEXANDRE,377959665299,LEJEUNE,104433036609,Lactulax,ETRAVIRINE,03/09/1990,03/11/1990,365
395511409895,DUJARDIN,655873670670,BIGOT,607851773510,Madécassol,PROPAFENONE,05/09/2009,05/11/2009,5
984838583850,BOIVIN,198069873406,BOULET,71104553048,Lysucin N,PHENOBARBITAL,03/25/1965,03/25/1965,730
984838583850,ARGENTIN,413082562057,BRETON,894592023082,Loxaryl,NORETHISTERONE,07/05/1945,07/08/1945,56
984838583850,DUBUC,929855336339,LEMONNIER,791664168991,Lasiletten,FLURBIPROFENE,03/26/1926,03/28/1926,730
984838583850,LETAILLEUR,374227189439,ETIENNE,433235414632,Liraglutid,MEFLOQUINE,03/28/1980,03/29/1980,3650
984838583850,BANCE,904362019031,BARRE,373698690955,Lusafan,OXYBUTYNINE,04/04/1930,04/09/1930,2
984838583850,CAVELIER,84939254372,GALLAIS,600960895887,Emiflex,TAMOXIFENE,04/19/1985,04/23/1985,5
984838583850,CAUCHOIS,43481836720,GILLES,784573080719,Furanox,SUNITINIB,01/05/1946,01/06/1946,120
984838583850,DEMAREST,265571451325,MARC,633319227389,Lifestat,IMIPRAMINE,12/09/1966,12/14/1966,60
984838583850,DELAMARE,9936083029,JOUEN,703927574683,Fagixan,LEUPRORELINE,01/29/2002,02/04/2002,28
984838583850,MOTTE,72768837276,BOULANGER,431806910155,Lorano,MOCLOBEMIDE,12/16/1978,12/19/1978,60
984838583850,FOLLIOT,44133993198,DROUET,702226866781,Lovenox,NORETHISTERONE,08/28/1990,08/28/1990,30
984838583850,RENAULT,750220103653,DUVAL,320546147913,Loxidol,NORTRIPTYLINE,07/02/1974,07/06/1974,3
984838583850,BOURDON,976048960664,QUESNEY,212432996906,Lipoxen,MEFLOQUINE,08/18/1981,08/22/1981,7
984838583850,LENORMAND,470650054865,LABBE,946168930365,Liraglutid,MEFLOQUINE,04/25/2007,05/01/2007,15
619087174102,HAREL,297935617514,DENIS,980898490483,Loxidol,NORTRIPTYLINE,11/08/2020,11/11/2020,7
619087174102,MARTEL,66443930415,LEBAS,236464181957,Kanacill,DARUNAVIR,01/25/2019,01/25/2019,5
619087174102,LEVASSEUR,778583979667,DUMENIL,349076965116,Macmiror,PREDNISOLONE,02/10/2020,02/11/2020,5
619087174102,BEAUFILS,858654228527,POTEL,667116265802,Lidoxin,IMIPRAMINE,08/27/2018,08/27/2018,15
619087174102,LETAILLEUR,374227189439,QUESNEY,212432996906,Lysalgo,PARACETAMOL,08/29/2019,09/04/2019,3650
619087174102,ALEXANDRE,79056308748,LECROQ,187713601044,Kemadren,DIPHENHYDRAMINE,05/12/2018,05/13/2018,365
619087174102,LAMY,307468240579,QUESNEL,793505952443,Lusopress,PANTOPRAZOLE,10/17/2018,10/20/2018,56
619087174102,HAUTOT,132104953913,RECHER,749598080196,Apetisol,RITUXIMAB,09/02/2020,09/04/2020,28
619087174102,MARAIS,319408104386,BREANT,371249966818,Furobact,SUNITINIB,10/18/2020,10/22/2020,28
619087174102,MABIRE,330578492076,NORMAND,405171430382,Deltapil,GEMCITABINE,06/16/2019,06/18/2019,60
619087174102,ADAM,349913450816,LAVENU,325655265749,Betatix,CHLORAMBUCIL,03/29/2019,04/03/2019,30
619087174102,DUBOSC,831243339647,GIFFARD,126033917704,Lukast,ONDANSETRON,08/01/2020,08/01/2020,3
619087174102,RIOULT,297578058480,BREANT,371249966818,Lercolin,GLICLAZIDE,10/16/2019,10/20/2019,15
619087174102,ALEXANDRE,79056308748,DENIS,980898490483,Kemadren,DIPHENHYDRAMINE,10/11/2018,10/12/2018,3
619087174102,DESCHAMPS,868928069574,BENOIST,775407344830,Leukeran,GLIMEPIRIDE,09/21/2017,09/22/2017,3650
619087174102,ANQUETIL,189556018703,GOUPIL,945427022339,Gibixen,ASPARAGINASE,11/13/2020,11/16/2020,365
619087174102,MARY,851247046621,MOTTE,258621787004,Kemadren,DIPHENHYDRAMINE,01/29/2018,02/04/2018,56
619087174102,AUBE,682900535898,DESCHAMPS,318438768344,Lysalgo,PARACETAMOL,11/13/2020,11/17/2020,120
619087174102,BREARD,328738438022,CLEMENT,976399168055,Gencapril,CLOFARABINE,04/01/2019,04/06/2019,28
619087174102,DUBOSC,831243339647,CLEMENT,732535611615,Lucrin,OMEPRAZOLE,09/29/2019,10/05/2019,28
536992115983,BRETON,493377856323,HIS,719234433784,Lidil,IBUPROFENE,08/04/2009,08/08/2009,60
536992115983,FORTIN,524834330953,DEBRIS,87661659910,Lidestol,IBUPROFENE,08/24/2003,08/24/2003,5
356991114556,FORTIN,524834330953,POULAIN,806751992071,Immusporin,CELECOXIB,02/23/2001,03/01/2001,365
356991114556,FERET,982805115978,THOREL,874187305771,Kalestol,COLCHICINE,11/24/2005,11/29/2005,3650
356991114556,ROULAND,102362129425,HAREL,339959247235,Kalestol,COLCHICINE,07/16/1986,07/17/1986,30
356991114556,GOUPIL,392110851492,CHAUVIN,685290008086,Immusporin,CELECOXIB,06/25/2001,06/29/2001,7
356991114556,JOLY,923330323668,DELAHAYE,275722110964,Leponex,GLIBENCLAMIDE,07/31/2001,07/31/2001,120
356991114556,GOUPIL,392110851492,DEHAIS,514906291867,Jumexil,COLCHICINE,10/24/2000,10/25/2000,120
356991114556,FERET,982805115978,LEMERCIER,607722292753,Kalestol,COLCHICINE,03/26/2008,03/29/2008,60
323878549451,MARAIS,319408104386,BOUDIN,1762578168,Fentinex,EVEROLIMUS,06/14/1996,06/17/1996,60
323878549451,LEVASSEUR,778583979667,LECROQ,187713601044,Livazo,METHYLPREDNISOLONE,03/26/2011,03/30/2011,3650
323878549451,FORTIN,524834330953,LECOMTE,327109524209,Lithioderm,MELOXICAM,06/26/1990,06/30/1990,56
323878549451,PHILIPPE,154853156743,FORTIER,783416028205,Loxidol,NORTRIPTYLINE,09/05/1994,09/06/1994,3650
323878549451,DELAMARE,29860104331,CLEMENT,976399168055,Lithostat,METHADONE,09/17/2005,09/17/2005,30
323878549451,CAUCHOIS,43481836720,DENIS,980898490483,Ketorin,DUTASTERIDE,09/05/2006,09/05/2006,120
323878549451,RICHARD,861061902999,ALLAIN,968952328206,Lysalgo Comp,PAROXETINE,07/24/1990,07/25/1990,56
323878549451,BRETON,493377856323,HEBERT,828227539900,Litarex,MELOXICAM,11/18/1990,11/20/1990,7
323878549451,CORNU,627442429591,CLEMENT,412383690415,Losarstad,NEVIRAPINE,01/26/2001,02/01/2001,2
323878549451,ROSE,836020987710,ROUSSELIN,526534691848,Gabasol,LOMUSTINE,02/05/1993,02/11/1993,365
323878549451,SENECAL,540180136237,GIFFARD,126033917704,Lasiletten,FLURBIPROFENE,01/31/1994,02/02/1994,7
323878549451,ALLAIS,376058875786,LEMONNIER,791664168991,Lisodur,MELOXICAM,10/24/2015,10/29/2015,120
323878549451,GUILBERT,135389206029,SAUVAGE,740093864755,Losartan,NEVIRAPINE,11/04/2009,11/09/2009,730
323878549451,DUJARDIN,655873670670,MARC,633319227389,Acinax,BEVACIZUMAB,11/15/2011,11/19/2011,365
612641475727,DUVAL,822687227224,HEBERT,828227539900,Karbis,DILTIAZEM,04/26/2007,04/30/2007,15
612641475727,CHANDELIER,669036934980,POTEL,568202117595,Iridocyclitis,CLONAZEPAM,07/01/2019,07/07/2019,730
612641475727,BEAUFILS,858654228527,LESAGE,280153934708,Loratrim,MODAFINIL,05/31/2009,06/02/2009,2
612641475727,ARGENTIN,413082562057,RECHER,749598080196,Lipoxen,MEFLOQUINE,10/29/2017,11/03/2017,15
612641475727,DELAUNAY,233366296957,HAREL,60139234595,Macrofurin,PREDNISOLONE,03/06/2007,03/07/2007,56
612641475727,LEMAIRE,217643234271,BOUDIN,363930230002,Macromax,PROGUANIL,10/16/2013,10/22/2013,30
612641475727,DEMAREST,265571451325,DUVAL,320546147913,Glyquin,ALPRAZOLAM,08/12/2012,08/17/2012,730
612641475727,GRENIER,994198510646,JOUEN,765251446125,Macrolane,PROGUANIL,05/27/2010,06/01/2010,365
612641475727,PORET,319045503354,LECANU,606805240736,Lamisil,FENTANYL,11/14/2011,11/19/2011,15
612641475727,LETAILLEUR,763289106024,LEJEUNE,104433036609,Loterix,NIFEDIPINE,05/11/2014,05/13/2014,3650
612641475727,BRUMENT,455103501850,BELLENGER,97666991728,Malux,QUININE,04/02/2017,04/08/2017,60
612641475727,DUFOUR,128726035284,GODEFROY,610005280750,Lupin,OXYBUTYNINE,04/13/2017,04/13/2017,56
990080524657,GRUEL,743045833307,HERICHER,483777547219,Kanacill,DARUNAVIR,10/22/1976,10/22/1976,30
990080524657,DUBOIS,873628823867,COURTOIS,265039700441,Hydrinol,BOSENTAN,03/12/1995,03/15/1995,730
990080524657,LEMERCIER,550306854124,LEJEUNE,104433036609,Losartan,NEVIRAPINE,10/16/1984,10/21/1984,730
990080524657,VAUTIER,495656882223,GRENIER,333355471624,Fenylar,TEMSIROLIMUS,08/06/1983,08/10/1983,28
990080524657,PARMENTIER,479414577349,LESAGE,280153934708,Lisinopril,MEFLOQUINE,08/20/1976,08/23/1976,730
990080524657,BOIVIN,513018177423,LEMONNIER,383969038456,Lipomed,LOSARTAN,01/15/2003,01/17/2003,730
990080524657,LEMERCIER,550306854124,LEJEUNE,104433036609,Halopred,ATAZANAVIR,08/09/1991,08/09/1991,28
990080524657,PICARD,625021452140,CLEMENT,732535611615,Lipanthyl,ITRACONAZOLE,07/21/1981,07/25/1981,3
990080524657,MAILLARD,854591964841,LOISEL,881182873340,Liofora,ITRACONAZOLE,12/13/1995,12/17/1995,730
990080524657,ANGOT,764281699958,LAINE,635454115643,Lipomin,LOSARTAN,04/03/2005,04/03/2005,15
990080524657,CORDIER,416839787045,DUFOUR,864551363647,Maleat,PROPRANOLOL,04/04/1992,04/09/1992,3
484203774427,FRIBOULET,463032548923,PELTIER,643635077556,Dalazin,AZACITIDINE,07/13/1985,07/18/1985,60
484203774427,DUFOUR,372994839118,GILLES,440940770616,Loxin,OLANZAPINE,10/26/1971,10/31/1971,15
484203774427,LECOMTE,501908044353,CHEVALLIER,142381096286,Lysucin P,PHENOBARBITAL,07/14/1992,07/20/1992,3650
484203774427,LEGENDRE,650440774574,HUBERT,232805177428,Galvastin,LOMUSTINE,04/13/1941,04/19/1941,3
484203774427,LEVILLAIN,269814193431,BELLET,594631418667,Lipolax,LORATADINE,10/15/1992,10/16/1992,5
484203774427,DENIS,491770039028,MOTTE,258621787004,Leponex,GLIBENCLAMIDE,09/11/1995,09/13/1995,730
484203774427,JAMET,426690941579,LEMARIE,706768859486,Lorazin,MONTELUKAST,02/11/1940,02/16/1940,56
484203774427,ALEXANDRE,79056308748,LECOMTE,327109524209,Lorazepam,MONTELUKAST,03/28/1948,03/29/1948,7
484203774427,ROSE,836020987710,LEVASSEUR,803072306298,Alvogest,CETUXIMAB,09/07/2005,09/07/2005,365
484203774427,SIMON,616911441047,DELAPORTE,815742212325,Macrophen,PROMETHAZINE,05/25/1998,05/25/1998,365
484203774427,SIMON,616911441047,GOUPIL,945427022339,Macrophen,PROMETHAZINE,02/05/1960,02/05/1960,60
261158386995,ALLAIS,448548859763,HERICHER,483777547219,Laxoberal,FLUVOXAMINE,02/08/1979,02/10/1979,28
261158386995,LEMIRE,576640689455,HIS,719234433784,Covigil,METHOTREXATE,03/24/1962,03/25/1962,730
261158386995,CARON,208131386655,VASSE,828762572239,Lipitor,LIDOCAÏNE,12/19/2017,12/22/2017,3
261158386995,BREDEL,936183455300,CAUVIN,25959248202,Hydramax,BOSENTAN,12/02/2003,12/05/2003,730
261158386995,DUJARDIN,655873670670,LELEU,495392300903,Lotensin,NIFEDIPINE,03/03/2001,03/07/2001,5
261158386995,MOUQUET,665888657720,BIGOT,607851773510,Macromax,PROGUANIL,06/15/2016,06/21/2016,30
261158386995,LECANU,19068943685,DUCHEMIN,947320143264,Ketomed,DUTASTERIDE,06/30/1937,07/03/1937,5
261158386995,BOIVIN,198069873406,BOUDIN,363930230002,Kenzoflex,DULOXETINE,06/24/1947,06/30/1947,56
261158386995,LEMARCHAND,899291903941,LEFEBVRE,402578170239,Glycoran,ACIDE VALPROÏQUE,12/22/2018,12/26/2018,28
261158386995,CHAPELLE,642658250076,DUCLOS,993671120117,Macrolane,PROGUANIL,07/15/2003,07/21/2003,56
261158386995,TALBOT,689190871633,HUBERT,232805177428,Macrolane,PROGUANIL,12/23/2017,12/29/2017,3
261158386995,QUIBEL,974467362920,GRUEL,804228571860,Iliadin,CARBAMAZEPINE,05/07/1978,05/07/1978,60
261158386995,LENORMAND,470650054865,CARPENTIER,533030075615,Liraglutid,MEFLOQUINE,02/03/1970,02/09/1970,28
261158386995,QUIBEL,974467362920,SEVESTRE,90627628981,Lorazepam,MONTELUKAST,01/29/1940,02/04/1940,3
261158386995,BARRE,564639629741,SAUNIER,149651198072,Lipoxen,MEFLOQUINE,01/11/1983,01/12/1983,365
261158386995,DUPONT,36838645336,HEBERT,828227539900,Lecicarbon,FOSAMPRENAVIR,01/07/1941,01/10/1941,120
261158386995,JAMET,678854561233,NICOLAS,799701809948,Macromax,PROGUANIL,01/06/2019,01/11/2019,3
261158386995,BARRE,564639629741,LELEU,495392300903,Lipoxen,MEFLOQUINE,05/15/1993,05/17/1993,3650
261158386995,DELABARRE,511014192920,NORMAND,882576282032,Kemadren,DIPHENHYDRAMINE,03/03/1975,03/05/1975,30
939727733641,DUTOT,894898780497,CAUVIN,25959248202,Kanisporin,DIAZEPAM,10/28/2018,10/29/2018,365
939727733641,SANSON,718881385402,BREDEL,446155957903,Lanoprazone,FLECAÏNIDE,12/22/1958,12/24/1958,120
939727733641,BLANCHARD,10671959917,HAUGUEL,285826141112,Lithobid,METHADONE,05/22/1998,05/25/1998,28
939727733641,PELLERIN,328554925221,BOULET,71104553048,Lithobid,METHADONE,12/14/2012,12/16/2012,5
939727733641,GUILBERT,935013146247,LECOEUR,788793932023,Glyburin,ACENOCOUMAROL,05/12/1978,05/12/1978,5
939727733641,DUJARDIN,655873670670,LESEIGNEUR,470616730662,Liponorm,LOSARTAN,10/02/2002,10/04/2002,56
939727733641,HAMEL,274140166745,MARC,633319227389,Cosidil,THIOTEPA,01/31/1978,01/31/1978,3
939727733641,HAUGUEL,279392566215,OSMONT,243606599495,Irridin,CLOPIDOGREL,05/21/1956,05/25/1956,3650
939727733641,LEMERCIER,584363895321,HENRY,718707341777,Iproxen,CLONAZEPAM,12/07/1953,12/12/1953,15
5344606445,ALLAIS,376058875786,COURTOIS,265039700441,Droxirol,DEGARELIX ,08/20/2016,08/22/2016,5
5344606445,DUBOIS,873628823867,FREMONT,795916192956,Ecotrin,CYPROTERONE,02/10/2017,02/13/2017,2
5344606445,HAUGUEL,279392566215,POULAIN,806751992071,Klaridex,EPLERENONE,10/13/2019,10/14/2019,3650
5344606445,LEVASSEUR,199114282358,LEFEBVRE,402578170239,Hiborin,BISOPROLOL,05/31/2019,06/03/2019,5
5344606445,DESHAYES,730877845808,DUMONT,191261723215,Imizan,CARVEDILOL,07/20/2015,07/26/2015,730
5344606445,CORDIER,416839787045,PRIEUR,232693105938,Hiborin,BISOPROLOL,09/19/2015,09/23/2015,2
5344606445,PORET,342625089196,RIOULT,817552118441,Maltofer,QUINIDINE,01/20/2017,01/22/2017,60
5344606445,BARBIER,857455948934,ETIENNE,433235414632,Havrix,ATORVASTATINE,12/27/2016,12/30/2016,2
5344606445,DUJARDIN,655873670670,LEMIRE,753029201737,Maltofer,QUINIDINE,08/15/2015,08/18/2015,15
5344606445,MAILLARD,854591964841,AUBER,237700864466,Cancorix,CARMUSTINE,07/21/2015,07/21/2015,2
5344606445,BOCQUET,65558722177,EUDE,6267810530,Idilone,AMLODIPINE,01/20/2019,01/21/2019,15
5344606445,DELAMARE,849874787116,GRENET,80156206744,Hydramax,BOSENTAN,02/02/2019,02/04/2019,30
5344606445,LETAILLEUR,763289106024,GAUTIER,597114645675,Histalon,BISOPROLOL,09/06/2020,09/12/2020,730
5344606445,DELESTRE,750031073607,BREANT,371249966818,Lanexin,FLECAÏNIDE,07/19/2017,07/25/2017,30
5344606445,LEVASSEUR,199114282358,LEBRET,480809020916,Linolacort,ISRADIPINE,07/19/2018,07/24/2018,120
246500888880,PREVOST,428567962428,HUBERT,232805177428,Macrodex,PROMETHAZINE,10/01/2002,10/07/2002,120
246500888880,SANSON,718881385402,BONNET,453589556568,Kanrex,DICLOFENAC,05/11/2019,05/15/2019,28
246500888880,CAVELIER,84939254372,DEHAIS,549051172271,Fongicon,NILOTINIB,06/21/1985,06/21/1985,5
246500888880,DUMONTIER,774465828876,DORE,898776312951,Lorelco,MONTELUKAST,01/27/1999,01/31/1999,365
246500888880,BREARD,328738438022,GROULT,248999854685,Lorelco,MONTELUKAST,12/20/1995,12/25/1995,3
246500888880,BENARD,129681628476,MOREL,826740022480,Kanoprem,DICLOFENAC,10/08/1986,10/11/1986,15
246500888880,PELTIER,611792149551,LAMY,972996161030,Keflin,DIPHENHYDRAMINE,03/13/2015,03/18/2015,15
246500888880,LECONTE,764113960350,LACAILLE,382830537208,Macrodex,PROMETHAZINE,09/15/2009,09/15/2009,28
246500888880,LECROQ,275261492913,GIFFARD,474814337424,Klont,ERYTHROMYCINE,07/11/1999,07/12/1999,60
140883816487,JOLY,923330323668,LAINE,635454115643,Ivaxim,CLOZAPINE,02/26/2001,02/26/2001,3650
140883816487,BUREL,992180529166,VAUTIER,346878859878,Fendex,MEGESTROL,06/08/2012,06/13/2012,2
140883816487,MUTEL,950213748539,DEBRIS,773355257439,Maléate de dexchlorphéniramine,QUININE,11/16/2000,11/16/2000,730
140883816487,LEGRAS,356343965047,LECOMTE,327109524209,Marimer,REBOXETINE,07/14/2005,07/18/2005,56
140883816487,LEROY,556615855355,DELAFOSSE,876617660526,Maxalt,RISPERIDONE,04/18/2011,04/20/2011,15
140883816487,PHILIPPE,154853156743,CORNU,59848800370,Kanaspiron,DIAZEPAM,02/28/1990,03/02/1990,3650
140883816487,DUBOSC,831243339647,LECLERC,291447327833,Coloflex,PROCARBAZINE,01/20/2014,01/25/2014,30
140883816487,MUTEL,950213748539,ROUSSEAU,903723209015,Ivaxim,CLOZAPINE,02/11/2012,02/16/2012,730
140883816487,MUTEL,950213748539,CORNU,59848800370,Glycorex,ALFENTANIL,01/23/2008,01/24/2008,3
140883816487,LEROY,556615855355,LECOQ,872957269224,Lemodil,GALANTAMINE,06/08/2017,06/10/2017,56
140883816487,LEGRAS,356343965047,FORTIN,762175463053,Lidestol,IBUPROFENE,01/13/2010,01/15/2010,7
140883816487,BENARD,129681628476,BELLENGER,97666991728,Genolax,PEMETREXED,11/05/1989,11/06/1989,730
140883816487,LEVILLAIN,539658806729,HAREL,60139234595,Lopresor,MIRTAZAPINE,11/11/2008,11/13/2008,730
955224688096,BOIVIN,513018177423,LEBOUCHER,453999580848,Helicid,ATORVASTATINE,04/03/2013,04/09/2013,3
955224688096,BOIVIN,513018177423,GOUJON,947570450859,Lotrial,NITRENDIPINE,05/27/1995,05/31/1995,3650
955224688096,PREVOST,524032410205,LAMY,972996161030,Ergocal,LETROZOLE ,02/14/1961,02/20/1961,730
955224688096,DURAND,232680056220,GROULT,248999854685,Lanoprazone,FLECAÏNIDE,12/30/2016,12/30/2016,730
955224688096,LEGER,291285655394,AUGER,353030337661,Lanoprazone,FLECAÏNIDE,04/20/2015,04/23/2015,120
955224688096,ROGER,635338131347,PANCHOUT,530969951265,Magnosolv,PROPOFOL,06/02/1996,06/06/1996,730
955224688096,LETAILLEUR,374227189439,LEMIRE,998088142669,Cromavex,CLADRIBINE,12/22/2000,12/27/2000,60
955224688096,BOURDON,976048960664,LABBE,946168930365,Liraglutid,MEFLOQUINE,08/18/1978,08/18/1978,730
955224688096,DESHAYES,730877845808,LEFEBVRE,402578170239,Histalox,BOSENTAN,12/05/2002,12/05/2002,365
955224688096,FREMONT,742418596838,LECUYER,296885904830,Maxitrol,RIVAROXABAN,08/05/1999,08/07/1999,15
955224688096,DELESTRE,750031073607,GROULT,248999854685,Havrix,ATORVASTATINE,01/23/1980,01/27/1980,60
955224688096,LESEIGNEUR,368764048428,HEDOUIN,204808929765,Levex,HALOPERIDOL,01/17/1969,01/21/1969,5
955224688096,FREMONT,742418596838,SAUVAGE,448813853206,Hydrinol,BOSENTAN,06/27/2011,07/03/2011,120
955224688096,TALBOT,689190871633,LECLERC,291447327833,Lipoxen,MEFLOQUINE,02/27/2019,03/05/2019,60
955224688096,DELAUNE,611351830938,THIERRY,284064093368,Lopril,MIRTAZAPINE,05/01/1989,05/02/1989,60
955224688096,DUCLOS,803569821767,QUESNEL,46207902490,Isotopin,CLOZAPINE,01/21/2020,01/27/2020,5
955224688096,DELAMARE,849874787116,LEMERCIER,607722292753,Ketomed,DUTASTERIDE,03/17/2000,03/21/2000,365
955224688096,JAMET,678854561233,LEBOUCHER,453999580848,Liraglutid,MEFLOQUINE,01/03/1966,01/05/1966,120
